step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,balance_change_orig,balance_change_dest,amount_to_balance_ratio,zero_balance_after,type_encoded,fraud_probability,uncertainty,ci_lower_90,ci_upper_90,recommendation,attention_reallocated
132,CASH_OUT,218422.93,C2138016478,3050.0,0.0,C484564952,0.0,218422.93,0,0,-3050.0,218422.93,71.59060308095707,1,1,0.0,0.0,0.0,0.0,CLEAR,0
572,TRANSFER,161016.65,C1412560680,161016.65,0.0,C2103355598,0.0,0.0,1,0,-161016.65,0.0,0.9999937895007164,1,4,1.0,0.0,1.0,1.0,INVESTIGATE,1
663,TRANSFER,473387.81,C2062128137,473387.81,0.0,C53265363,0.0,0.0,1,0,-473387.81,0.0,0.9999978875715292,1,4,1.0,0.0,1.0,1.0,INVESTIGATE,1
372,CASH_IN,135681.04,C71957576,2533544.82,2669225.86,C1562125734,398255.93,262574.89,0,0,135681.04000000004,-135681.03999999998,0.0535538133665962,0,0,0.0,0.0,0.0,0.0,CLEAR,0
277,CASH_OUT,159117.41,C174839790,6079.0,0.0,C690123005,142847.62,301965.03,0,0,-6079.0,159117.41000000003,26.17062664473684,1,1,0.0,0.0,0.0,0.0,CLEAR,0
154,CASH_OUT,80286.57,C1177031450,0.0,0.0,C694521126,1994649.82,2074936.39,0,0,0.0,80286.56999999983,80286.57,1,1,0.0,0.0,0.0,0.0,CLEAR,0
35,CASH_OUT,399573.03,C1704644277,16030.0,0.0,C107352051,0.0,399573.03,0,0,-16030.0,399573.03,24.92502214459485,1,1,0.0,0.0,0.0,0.0,CLEAR,0
130,CASH_OUT,577236.75,C848461623,30229.0,0.0,C67999811,281308.12,858544.87,0,0,-30229.0,577236.75,19.094831293417137,1,1,0.0,0.0,0.0,0.0,CLEAR,0
263,PAYMENT,5397.68,C750690370,20280.06,14882.38,M2029768202,0.0,0.0,0,0,-5397.680000000002,0.0,0.2661438800536067,0,3,0.0,0.0,0.0,0.0,CLEAR,0
139,CASH_OUT,37424.41,C1093190100,0.0,0.0,C1327256055,943892.63,981317.04,0,0,0.0,37424.41000000003,37424.41,1,1,0.0,0.0,0.0,0.0,CLEAR,0
252,CASH_OUT,82725.9,C199956830,111122.34,28396.44,C2139927487,4576682.17,4659408.07,0,0,-82725.9,82725.90000000037,0.7444511657047025,0,1,0.0,0.0,0.0,0.0,CLEAR,0
16,CASH_OUT,68827.05,C113906616,0.0,0.0,C1875542814,263931.02,592994.98,0,0,0.0,329063.96,68827.05,1,1,0.0,0.0,0.0,0.0,CLEAR,0
48,CASH_OUT,247508.88,C240339891,0.0,0.0,C759645494,775783.39,1023292.27,0,0,0.0,247508.88,247508.88,1,1,0.0,0.0,0.0,0.0,CLEAR,0
330,PAYMENT,2372.02,C1580478830,0.0,0.0,M1213216403,0.0,0.0,0,0,0.0,0.0,2372.02,1,3,0.0,0.0,0.0,0.0,CLEAR,0
256,CASH_OUT,201270.0,C1405913515,58958.0,0.0,C118266262,2394165.64,2595435.64,0,0,-58958.0,201270.0,3.4137281839922657,1,1,0.0,0.0,0.0,0.0,CLEAR,0
9,CASH_OUT,313180.66,C1457690487,0.0,0.0,C363330984,818558.37,1383628.36,0,0,0.0,565069.9900000001,313180.66,1,1,0.0,0.0,0.0,0.0,CLEAR,0
402,PAYMENT,10180.92,C1438186089,138335.0,128154.08,M2106350393,0.0,0.0,0,0,-10180.919999999998,0.0,0.0735955933379597,0,3,0.0,0.0,0.0,0.0,CLEAR,0
703,CASH_OUT,512922.65,C1319609098,512922.65,0.0,C1745340789,217101.75,730024.39,1,0,-512922.65,512922.64,0.9999980503921002,1,1,1.0,0.0,1.0,1.0,INVESTIGATE,1
277,PAYMENT,12055.05,C1433073951,120714.32,108659.27,M951596508,0.0,0.0,0,0,-12055.050000000005,0.0,0.0998634638917413,0,3,0.0,0.0,0.0,0.0,CLEAR,0
331,CASH_OUT,370727.86,C581554808,0.0,0.0,C1565866542,1668335.81,2039063.67,0,0,0.0,370727.8599999999,370727.86,1,1,0.0,0.0,0.0,0.0,CLEAR,0
402,CASH_OUT,313596.44,C902390973,0.0,0.0,C1395110374,2379419.12,2693015.55,0,0,0.0,313596.4299999997,313596.44,1,1,0.0,0.0,0.0,0.0,CLEAR,0
134,TRANSFER,137397.79,C1644308765,12244.0,0.0,C1727331144,7375942.01,7513339.8,0,0,-12244.0,137397.79000000004,11.22072601061658,1,4,0.0,0.0,0.0,0.0,CLEAR,0
275,CASH_OUT,328850.57,C1655687496,0.0,0.0,C192735343,599468.42,928318.99,0,0,0.0,328850.56999999995,328850.57,1,1,0.0,0.0,0.0,0.0,CLEAR,0
18,CASH_IN,81769.56,C797996590,3629247.71,3711017.28,C1707094482,388047.65,306278.08,0,0,81769.56999999983,-81769.57,0.0225307126994887,0,0,0.0,0.0,0.0,0.0,CLEAR,0
514,CASH_OUT,198093.01,C1465808301,0.0,0.0,C420150812,228170.71,426263.72,0,0,0.0,198093.01,198093.01,1,1,0.0,0.0,0.0,0.0,CLEAR,0
228,CASH_OUT,416516.43,C1317319452,0.0,0.0,C1533319111,862846.78,1279363.21,0,0,0.0,416516.42999999993,416516.43,1,1,0.0,0.0,0.0,0.0,CLEAR,0
140,PAYMENT,4990.1,C2130644876,2203.0,0.0,M1403159624,0.0,0.0,0,0,-2203.0,0.0,2.264110707803993,1,3,0.0,0.0,0.0,0.0,CLEAR,0
385,TRANSFER,627088.33,C2099684775,627088.33,0.0,C835286210,0.0,0.0,1,0,-627088.33,0.0,0.999998405330864,1,4,1.0,0.0,1.0,1.0,INVESTIGATE,1
11,PAYMENT,772.27,C251927860,0.0,0.0,M1860439823,0.0,0.0,0,0,0.0,0.0,772.27,1,3,0.0,0.0,0.0,0.0,CLEAR,0
304,CASH_OUT,141251.11,C168863966,1106.0,0.0,C551399400,0.0,141251.11,0,0,-1106.0,141251.11,127.59811201445346,1,1,0.0,0.0,0.0,0.0,CLEAR,0
136,CASH_OUT,585097.73,C304984428,295.0,0.0,C1276943247,0.0,585097.73,0,0,-295.0,585097.73,1976.6815202702703,1,1,0.0,0.0,0.0,0.0,CLEAR,0
305,CASH_OUT,51534.23,C1394363618,0.0,0.0,C1401817891,6298595.89,6350130.12,0,0,0.0,51534.23000000045,51534.23,1,1,0.0,0.0,0.0,0.0,CLEAR,0
41,PAYMENT,15121.79,C1212596719,10826.0,0.0,M2054649874,0.0,0.0,0,0,-10826.0,0.0,1.3966740556017363,1,3,0.0,0.0,0.0,0.0,CLEAR,0
37,CASH_IN,201991.12,C814810431,9800072.41,10002063.53,C1562696365,354988.68,244269.72,0,0,201991.1199999992,-110718.96,0.0206111843809137,0,0,0.0,0.0,0.0,0.0,CLEAR,0
355,CASH_OUT,56543.39,C1728287527,0.0,0.0,C1665297578,1463517.1,1520060.5,0,0,0.0,56543.39999999991,56543.39,1,1,0.0,0.0,0.0,0.0,CLEAR,0
255,TRANSFER,142144.88,C2054401828,297637.05,155492.17,C1966965093,174452.5,316597.38,0,0,-142144.87999999998,142144.88,0.4775763045081098,0,4,0.0,0.0,0.0,0.0,CLEAR,0
254,PAYMENT,1127.43,C2071780704,0.0,0.0,M528413508,0.0,0.0,0,0,0.0,0.0,1127.43,1,3,0.0,0.0,0.0,0.0,CLEAR,0
202,CASH_IN,59639.1,C1956340345,779.0,60418.1,C869818525,0.0,0.0,0,0,59639.1,0.0,76.46038461538461,0,0,0.0,0.0,0.0,0.0,CLEAR,0
403,PAYMENT,5864.9,C660049116,0.0,0.0,M1244056592,0.0,0.0,0,0,0.0,0.0,5864.9,1,3,0.0,0.0,0.0,0.0,CLEAR,0
398,CASH_OUT,109168.72,C1122661272,0.0,0.0,C1794366098,210789.72,319958.44,0,0,0.0,109168.72,109168.72,1,1,0.0,0.0,0.0,0.0,CLEAR,0
166,PAYMENT,17538.16,C152414381,92167.86,74629.7,M1422272571,0.0,0.0,0,0,-17538.160000000003,0.0,0.1902829220194326,0,3,0.0,0.0,0.0,0.0,CLEAR,0
236,PAYMENT,7216.12,C1434042216,2964.0,0.0,M1246920867,0.0,0.0,0,0,-2964.0,0.0,2.433767284991568,1,3,0.0,0.0,0.0,0.0,CLEAR,0
352,PAYMENT,12473.73,C301706544,828.0,0.0,M1759425595,0.0,0.0,0,0,-828.0,0.0,15.046718938480096,1,3,0.0,0.0,0.0,0.0,CLEAR,0
355,CASH_OUT,252001.6,C386245613,0.0,0.0,C1105628508,2125415.63,2377417.23,0,0,0.0,252001.6000000001,252001.6,1,1,0.0,0.0,0.0,0.0,CLEAR,0
416,PAYMENT,11722.34,C1537580905,0.0,0.0,M1409216266,0.0,0.0,0,0,0.0,0.0,11722.34,1,3,0.0,0.0,0.0,0.0,CLEAR,0
327,CASH_OUT,157189.65,C385437292,477.0,0.0,C51045559,589198.2,746387.85,0,0,-477.0,157189.65000000002,328.848640167364,1,1,0.0,0.0,0.0,0.0,CLEAR,0
34,CASH_OUT,622554.98,C2109114244,320.0,0.0,C1141253375,0.0,622554.98,0,0,-320.0,622554.98,1939.423613707165,1,1,0.0,0.0,0.0,0.0,CLEAR,0
161,PAYMENT,8357.85,C2044150295,280055.54,271697.7,M1548431012,0.0,0.0,0,0,-8357.839999999967,0.0,0.0298434380429037,0,3,0.0,0.0,0.0,0.0,CLEAR,0
19,CASH_OUT,120935.98,C1791742150,19962.0,0.0,C28593299,0.0,120935.98,0,0,-19962.0,120935.98,6.058006311676602,1,1,0.0,0.0,0.0,0.0,CLEAR,0
397,TRANSFER,454512.96,C364069089,0.0,0.0,C362618427,4290216.59,4744729.55,0,0,0.0,454512.96,454512.96,1,4,0.0,0.0,0.0,0.0,CLEAR,0
186,CASH_IN,179399.11,C1557386320,3596163.91,3775563.02,C75876659,8588506.9,8409107.79,0,0,179399.10999999987,-179399.11000000127,0.0498862300505568,0,0,0.0,0.0,0.0,0.0,CLEAR,0
325,PAYMENT,1133.63,C1643726995,10305.0,9171.37,M1073325597,0.0,0.0,0,0,-1133.6299999999992,0.0,0.1099970890743256,0,3,0.0,0.0,0.0,0.0,CLEAR,0
352,PAYMENT,27289.48,C301177672,101.0,0.0,M772432449,0.0,0.0,0,0,-101.0,0.0,267.54392156862747,1,3,0.0,0.0,0.0,0.0,CLEAR,0
401,CASH_OUT,115918.19,C1384068119,10591.0,0.0,C834653359,0.0,115918.19,0,0,-10591.0,115918.19,10.943937877643505,1,1,0.0,0.0,0.0,0.0,CLEAR,0
281,CASH_IN,123651.71,C1127813951,22088943.71,22212595.42,C552528802,3140554.01,3016902.3,0,0,123651.7100000009,-123651.70999999996,0.0055979002900949,0,0,0.0,0.0,0.0,0.0,CLEAR,0
41,CASH_IN,259239.19,C1541394484,901994.14,1161233.33,C890193223,876330.19,617091.0,0,0,259239.1900000001,-259239.19,0.2874064155157199,0,0,0.0,0.0,0.0,0.0,CLEAR,0
396,CASH_OUT,355086.68,C1152078297,58582.0,0.0,C2065879844,22060.33,377147.02,0,0,-58582.0,355086.69,6.061258044142498,1,1,0.0,0.0,0.0,0.0,CLEAR,0
400,CASH_IN,23544.81,C1520067266,377419.0,400963.81,C1185395340,0.0,0.0,0,0,23544.81,0.0,0.0623835779767897,0,0,0.0,0.0,0.0,0.0,CLEAR,0
576,CASH_OUT,511389.5,C399946871,511389.5,0.0,C529880237,0.0,511389.5,1,0,-511389.5,511389.5,0.9999980445471708,1,1,1.0,0.0,1.0,1.0,INVESTIGATE,1
17,CASH_OUT,239720.88,C1396750378,1130.0,0.0,C451464276,322.43,240043.31,0,0,-1130.0,239720.88,211.954801061008,1,1,0.0,0.0,0.0,0.0,CLEAR,0
380,CASH_OUT,55818.31,C146699066,98937.0,43118.69,C817023457,634099.41,689917.72,0,0,-55818.31,55818.30999999994,0.5641746346196608,0,1,0.0,0.0,0.0,0.0,CLEAR,0
283,PAYMENT,13673.25,C1784071278,0.0,0.0,M435141636,0.0,0.0,0,0,0.0,0.0,13673.25,1,3,0.0,0.0,0.0,0.0,CLEAR,0
33,CASH_OUT,294117.42,C2130818669,401755.12,107637.7,C1518498541,382313.37,676430.79,0,0,-294117.42,294117.42000000004,0.7320795013651565,0,1,0.0,0.0,0.0,0.0,CLEAR,0
10,CASH_IN,228403.57,C2108991043,3552218.58,3780622.15,C721748895,304522.19,374140.38,0,0,228403.56999999983,69618.19,0.0642988319995691,0,0,0.0,0.0,0.0,0.0,CLEAR,0
139,CASH_OUT,64831.76,C1435413118,0.0,0.0,C1512077614,1738969.36,1803801.12,0,0,0.0,64831.76000000001,64831.76,1,1,0.0,0.0,0.0,0.0,CLEAR,0
136,CASH_IN,111268.76,C426135691,807723.62,918992.38,C650226265,0.0,0.0,0,0,111268.76,0.0,0.1377558108851504,0,0,0.0,0.0,0.0,0.0,CLEAR,0
229,PAYMENT,33262.84,C1320241089,0.0,0.0,M1675758754,0.0,0.0,0,0,0.0,0.0,33262.84,1,3,0.0,0.0,0.0,0.0,CLEAR,0
422,PAYMENT,41325.05,C111075722,72127.0,30801.95,M1047470435,0.0,0.0,0,0,-41325.05,0.0,0.5729404669476487,0,3,0.0,0.0,0.0,0.0,CLEAR,0
546,CASH_OUT,164511.2,C875617104,0.0,0.0,C1919754720,497721.4,662232.6,0,0,0.0,164511.19999999995,164511.2,1,1,0.0,0.0,0.0,0.0,CLEAR,0
321,PAYMENT,504.73,C1141236453,0.0,0.0,M710171840,0.0,0.0,0,0,0.0,0.0,504.73,1,3,0.0,0.0,0.0,0.0,CLEAR,0
397,PAYMENT,13831.81,C1682820596,108748.09,94916.28,M1762114286,0.0,0.0,0,0,-13831.809999999998,0.0,0.1271901217748121,0,3,0.0,0.0,0.0,0.0,CLEAR,0
44,CASH_IN,6224.68,C41512813,1065610.15,1071834.82,C849410226,525261.09,519036.41,0,0,6224.670000000158,-6224.679999999993,0.0058414178567857,0,0,0.0,0.0,0.0,0.0,CLEAR,0
133,CASH_OUT,138572.17,C1646243758,0.0,0.0,C82288372,558665.89,697238.05,0,0,0.0,138572.16000000003,138572.17,1,1,0.0,0.0,0.0,0.0,CLEAR,0
453,CASH_OUT,1028486.59,C951701114,1028486.59,0.0,C1839908342,1268932.19,2297418.78,1,0,-1028486.59,1028486.59,0.9999990276985258,1,1,1.0,0.0,1.0,1.0,INVESTIGATE,1
726,TRANSFER,834495.09,C1740198576,834495.09,0.0,C1453130071,0.0,0.0,1,0,-834495.09,0.0,0.9999988016720366,1,4,1.0,0.0,1.0,1.0,INVESTIGATE,1
407,CASH_IN,87079.25,C891433940,7817544.18,7904623.43,C628918029,187156.79,100077.54,0,0,87079.25,-87079.25000000001,0.0111389506545838,0,0,0.0,0.0,0.0,0.0,CLEAR,0
132,PAYMENT,14789.41,C1533034931,0.0,0.0,M704543173,0.0,0.0,0,0,0.0,0.0,14789.41,1,3,0.0,0.0,0.0,0.0,CLEAR,0
283,PAYMENT,5752.03,C555218282,14708.0,8955.97,M2113731609,0.0,0.0,0,0,-5752.030000000001,0.0,0.391055136311102,0,3,0.0,0.0,0.0,0.0,CLEAR,0
396,CASH_IN,42854.65,C1346811697,6518123.06,6560977.71,C1866303187,89103.72,46249.07,0,0,42854.65000000037,-42854.65,0.0065746907554257,0,0,0.0,0.0,0.0,0.0,CLEAR,0
456,TRANSFER,760984.58,C1733734380,760984.58,0.0,C1612257977,0.0,0.0,1,0,-760984.58,0.0,0.9999986859146528,1,4,1.0,0.0,1.0,1.0,INVESTIGATE,1
308,PAYMENT,7281.75,C382368831,18122.0,10840.25,M1295134917,0.0,0.0,0,0,-7281.75,0.0,0.4017960602549247,0,3,0.0,0.0,0.0,0.0,CLEAR,0
360,CASH_OUT,261742.96,C1019233817,261742.96,0.0,C97431469,202735.19,464478.14,1,0,-261742.96,261742.95,0.9999961794724892,1,1,1.0,0.0,1.0,1.0,INVESTIGATE,1
546,CASH_OUT,151779.21,C630258480,0.0,0.0,C1801880221,4824779.95,4976559.16,0,0,0.0,151779.20999999996,151779.21,1,1,0.0,0.0,0.0,0.0,CLEAR,0
235,CASH_OUT,85042.73,C641341217,39058.0,0.0,C1797311219,3168291.31,3253334.04,0,0,-39058.0,85042.72999999998,2.177288973091989,1,1,0.0,0.0,0.0,0.0,CLEAR,0
20,PAYMENT,9222.95,C1119446113,115.0,0.0,M1683134366,0.0,0.0,0,0,-115.0,0.0,79.50818965517242,1,3,0.0,0.0,0.0,0.0,CLEAR,0
393,CASH_OUT,133332.41,C991617242,0.0,0.0,C1593944686,480483.34,613815.75,0,0,0.0,133332.40999999997,133332.41,1,1,0.0,0.0,0.0,0.0,CLEAR,0
644,PAYMENT,8453.93,C392917518,7201.84,0.0,M1818549740,0.0,0.0,0,0,-7201.84,0.0,1.173693987371648,1,3,0.0,0.0,0.0,0.0,CLEAR,0
303,CASH_OUT,294817.31,C424854804,431651.56,136834.25,C2050230820,0.0,294817.31,0,0,-294817.31,294817.31,0.6829967833388965,0,1,0.005,0.07053367989832957,0.0,0.015,CLEAR,0
353,CASH_IN,88511.53,C15429543,8010895.53,8099407.06,C605734287,1658693.05,1570181.52,0,0,88511.52999999933,-88511.53000000003,0.011048891927206,0,0,0.0,0.0,0.0,0.0,CLEAR,0
164,CASH_IN,90955.24,C1074084957,21568.0,112523.24,C1700412357,6022404.97,5931449.73,0,0,90955.24,-90955.23999999928,4.216942834623766,0,0,0.0,0.0,0.0,0.0,CLEAR,0
275,PAYMENT,945.56,C475299907,12964.7,12019.14,M10743025,0.0,0.0,0,0,-945.5600000000012,0.0,0.0729278018155595,0,3,0.0,0.0,0.0,0.0,CLEAR,0
130,TRANSFER,2946927.33,C208943252,0.0,0.0,C1470024650,10619360.36,13566287.69,0,0,0.0,2946927.33,2946927.33,1,4,0.0,0.0,0.0,0.0,CLEAR,0
209,CASH_OUT,211962.4,C486107789,4029.0,0.0,C30065427,0.0,211962.4,0,0,-4029.0,211962.4,52.59612903225806,1,1,0.0,0.0,0.0,0.0,CLEAR,0
158,PAYMENT,15697.94,C1434185412,504549.83,488851.9,M1760554392,0.0,0.0,0,0,-15697.929999999991,0.0,0.0311127027578172,0,3,0.0,0.0,0.0,0.0,CLEAR,0
548,CASH_OUT,129877.68,C316503035,31322.0,0.0,C536329256,0.0,129877.68,0,0,-31322.0,129877.68,4.14639977013696,1,1,0.0,0.0,0.0,0.0,CLEAR,0
444,CASH_OUT,348055.47,C1671922232,348055.47,0.0,C965261353,9391.67,357447.14,1,0,-348055.47,348055.47000000003,0.9999971269029994,1,1,1.0,0.0,1.0,1.0,INVESTIGATE,1
231,CASH_OUT,65516.85,C1458594334,20100.0,0.0,C1339919596,99398.04,164914.88,0,0,-20100.0,65516.84000000001,3.2593826177802097,1,1,0.0,0.0,0.0,0.0,CLEAR,0
332,TRANSFER,970565.23,C703322355,143906.0,0.0,C1702435191,0.0,970565.23,0,0,-143906.0,970565.23,6.744392072658036,1,4,0.03,0.17058722109231947,0.015,0.05,CLEAR,0
236,PAYMENT,2472.17,C722966655,40856.47,38384.3,M1919825713,0.0,0.0,0,0,-2472.1699999999983,0.0,0.0605071728621473,0,3,0.0,0.0,0.0,0.0,CLEAR,0
741,CASH_OUT,323726.61,C919525792,323726.61,0.0,C993635374,561753.58,885480.19,1,0,-323726.61,323726.61,0.99999691098328,1,1,0.99,0.09949874371066199,0.98,1.0,INVESTIGATE,1
299,CASH_IN,234567.56,C1019103303,710153.95,944721.51,C46529027,917065.25,682497.69,0,0,234567.56000000008,-234567.56000000008,0.3303047595457865,0,0,0.0,0.0,0.0,0.0,CLEAR,0
252,CASH_IN,58098.32,C977038922,91367.0,149465.32,C1538100296,4139841.23,4081742.91,0,0,58098.32000000001,-58098.31999999983,0.6358716399614744,0,0,0.0,0.0,0.0,0.0,CLEAR,0
260,CASH_OUT,13618.74,C1140681562,0.0,0.0,C681362600,1653128.27,1666747.02,0,0,0.0,13618.75,13618.74,1,1,0.0,0.0,0.0,0.0,CLEAR,0
347,CASH_IN,36495.18,C1615295866,11763867.71,11800362.89,C334824347,73470.59,36975.42,0,0,36495.1799999997,-36495.17,0.0031023110593691,0,0,0.0,0.0,0.0,0.0,CLEAR,0
164,CASH_OUT,302887.7,C484985429,22418.0,0.0,C538113947,570863.35,873751.05,0,0,-22418.0,302887.70000000007,13.510312681207903,1,1,0.0,0.0,0.0,0.0,CLEAR,0
347,CASH_OUT,544086.42,C718664805,11679.0,0.0,C1611639732,446650.84,990737.26,0,0,-11679.0,544086.4199999999,46.582741438356166,1,1,0.0,0.0,0.0,0.0,CLEAR,0
253,PAYMENT,11486.93,C1194702509,0.0,0.0,M1322643816,0.0,0.0,0,0,0.0,0.0,11486.93,1,3,0.0,0.0,0.0,0.0,CLEAR,0
119,PAYMENT,7253.61,C470543479,202379.01,195125.39,M1132296030,0.0,0.0,0,0,-7253.619999999995,0.0,0.0358415339538722,0,3,0.0,0.0,0.0,0.0,CLEAR,0
396,CASH_OUT,31827.78,C1870016010,0.0,0.0,C1094428988,1940272.1,1972099.89,0,0,0.0,31827.789999999804,31827.78,1,1,0.0,0.0,0.0,0.0,CLEAR,0
44,CASH_OUT,173943.06,C1618461,0.0,0.0,C2063046388,515995.36,689938.42,0,0,0.0,173943.06000000006,173943.06,1,1,0.0,0.0,0.0,0.0,CLEAR,0
356,PAYMENT,8624.69,C115588327,1113.0,0.0,M378405134,0.0,0.0,0,0,-1113.0,0.0,7.742091561938959,1,3,0.0,0.0,0.0,0.0,CLEAR,0
20,PAYMENT,6226.91,C2052933874,321.0,0.0,M1943525184,0.0,0.0,0,0,-321.0,0.0,19.3382298136646,1,3,0.0,0.0,0.0,0.0,CLEAR,0
275,PAYMENT,1449.92,C337108414,8318.75,6868.82,M1426984056,0.0,0.0,0,0,-1449.9300000000003,0.0,0.1742744673818324,0,3,0.0,0.0,0.0,0.0,CLEAR,0
469,CASH_OUT,324453.84,C1612773974,19586.0,0.0,C796744252,3513.08,327966.92,0,0,-19586.0,324453.84,16.56475417368663,1,1,0.0,0.0,0.0,0.0,CLEAR,0
380,CASH_OUT,145554.51,C1961700936,5196.0,0.0,C850426597,702537.68,848092.19,0,0,-5196.0,145554.5099999999,28.007410044256304,1,1,0.0,0.0,0.0,0.0,CLEAR,0
402,CASH_IN,180292.18,C126508978,19605.0,199897.18,C412619462,460576.94,280284.76,0,0,180292.18,-180292.18,9.195765581964704,0,0,0.0,0.0,0.0,0.0,CLEAR,0
370,CASH_IN,342636.7,C398976122,2977519.26,3320155.95,C1552469052,2122282.2,1779645.5,0,0,342636.6900000004,-342636.7000000002,0.1150745150597229,0,0,0.0,0.0,0.0,0.0,CLEAR,0
20,CASH_OUT,15414.59,C1076352728,51655.0,36240.41,C102145644,107504.56,122919.15,0,0,-15414.589999999997,15414.589999999997,0.2984085101440297,0,1,0.0,0.0,0.0,0.0,CLEAR,0
164,CASH_OUT,237672.82,C229234852,11482.0,0.0,C408539396,542030.67,893262.64,0,0,-11482.0,351231.97,20.69779848471654,1,1,0.0,0.0,0.0,0.0,CLEAR,0
351,CASH_IN,317449.72,C19437220,460.0,317909.72,C808353775,17265.94,0.0,0,0,317449.72,-17265.94,688.6111062906724,0,0,0.0,0.0,0.0,0.0,CLEAR,0
226,CASH_OUT,179180.42,C1614676374,20753.0,0.0,C897484332,0.0,179180.42,0,0,-20753.0,179180.42,8.633536667630336,1,1,0.0,0.0,0.0,0.0,CLEAR,0
72,CASH_OUT,3786438.03,C1706727269,3786438.03,0.0,C98727471,84013.26,3870451.29,1,0,-3786438.03,3786438.03,0.9999997358996164,1,1,1.0,0.0,1.0,1.0,INVESTIGATE,1
215,PAYMENT,8963.97,C1782831567,21234.0,12270.03,M475146785,0.0,0.0,0,0,-8963.97,0.0,0.4221318577819637,0,3,0.0,0.0,0.0,0.0,CLEAR,0
162,CASH_OUT,47640.12,C1509875577,0.0,0.0,C423857503,254410.53,302050.65,0,0,0.0,47640.12000000002,47640.12,1,1,0.0,0.0,0.0,0.0,CLEAR,0
594,CASH_OUT,159731.53,C1059153330,20358.0,0.0,C1370238611,0.0,159731.53,0,0,-20358.0,159731.53,7.84574537059777,1,1,0.0,0.0,0.0,0.0,CLEAR,0
325,CASH_OUT,115341.92,C1623010166,0.0,0.0,C241400550,1316122.14,1431464.06,0,0,0.0,115341.92000000016,115341.92,1,1,0.0,0.0,0.0,0.0,CLEAR,0
692,CASH_OUT,147434.26,C1717697744,107465.0,0.0,C912148866,641659.88,789094.13,0,0,-107465.0,147434.25,1.371915396497497,1,1,0.0,0.0,0.0,0.0,CLEAR,0
135,CASH_IN,120990.31,C1798668463,35283.0,156273.31,C1039809648,0.0,0.0,0,0,120990.31,0.0,3.4290417753089217,0,0,0.0,0.0,0.0,0.0,CLEAR,0
416,TRANSFER,3019699.77,C271621902,3019699.77,0.0,C1299567752,0.0,0.0,1,0,-3019699.77,0.0,0.99999966884136,1,4,1.0,0.0,1.0,1.0,INVESTIGATE,1
259,CASH_OUT,105420.59,C1039519100,16070.0,0.0,C517266152,0.0,105420.59,0,0,-16070.0,105420.59,6.559678302532512,1,1,0.0,0.0,0.0,0.0,CLEAR,0
208,CASH_IN,38529.74,C1766757623,806433.47,844963.21,C1897089729,1578658.4,1540128.66,0,0,38529.73999999999,-38529.73999999999,0.0477778932242318,0,0,0.0,0.0,0.0,0.0,CLEAR,0
275,PAYMENT,14072.86,C378209764,0.0,0.0,M251572998,0.0,0.0,0,0,0.0,0.0,14072.86,1,3,0.0,0.0,0.0,0.0,CLEAR,0
160,CASH_IN,33281.42,C1593370617,5121663.83,5154945.25,C643957603,55361.8,22080.38,0,0,33281.419999999925,-33281.42,0.0064981643869108,0,0,0.0,0.0,0.0,0.0,CLEAR,0
212,CASH_IN,130323.82,C942044620,5722.0,136045.82,C345918877,585037.05,454713.23,0,0,130323.82,-130323.82000000008,22.771941289533466,0,0,0.0,0.0,0.0,0.0,CLEAR,0
166,CASH_OUT,184416.05,C352117514,0.0,0.0,C1404568467,209985.62,394401.67,0,0,0.0,184416.05,184416.05,1,1,0.0,0.0,0.0,0.0,CLEAR,0
354,PAYMENT,14609.22,C569147170,5090.0,0.0,M1694243544,0.0,0.0,0,0,-5090.0,0.0,2.869616971125516,1,3,0.0,0.0,0.0,0.0,CLEAR,0
279,CASH_IN,223299.41,C1302174333,6752225.7,6975525.11,C704796491,1865668.27,1642368.86,0,0,223299.4100000001,-223299.40999999992,0.0330704847335768,0,0,0.0,0.0,0.0,0.0,CLEAR,0
331,PAYMENT,4095.07,C1823478231,577556.69,573461.63,M886162104,0.0,0.0,0,0,-4095.05999999994,0.0,0.0070903220074863,0,3,0.0,0.0,0.0,0.0,CLEAR,0
396,PAYMENT,37611.77,C1060088565,192929.44,155317.67,M1762084026,0.0,0.0,0,0,-37611.76999999999,0.0,0.1949499000779762,0,3,0.0,0.0,0.0,0.0,CLEAR,0
235,CASH_IN,211193.37,C665136070,8735641.83,8946835.2,C1610489279,1202200.1,991006.73,0,0,211193.3699999992,-211193.3700000001,0.0241760536814438,0,0,0.0,0.0,0.0,0.0,CLEAR,0
332,CASH_OUT,385975.96,C1977389423,143931.52,0.0,C200989476,6454743.5,6840719.46,0,0,-143931.52,385975.96,2.681645259875948,1,1,0.0,0.0,0.0,0.0,CLEAR,0
304,CASH_IN,18573.06,C664297590,9953.0,28526.06,C1583272405,0.0,0.0,0,0,18573.06,0.0,1.8658890898131408,0,0,0.0,0.0,0.0,0.0,CLEAR,0
38,PAYMENT,2887.38,C1044935927,46424.91,43537.53,M793227092,0.0,0.0,0,0,-2887.3800000000047,0.0,0.0621932881875659,0,3,0.0,0.0,0.0,0.0,CLEAR,0
252,PAYMENT,2216.17,C607927536,0.0,0.0,M575672113,0.0,0.0,0,0,0.0,0.0,2216.17,1,3,0.0,0.0,0.0,0.0,CLEAR,0
